age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
47.0,Private,227563.0,Some-college,10.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,99146.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
45.0,Local-gov,303954.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
31.0,Private,160731.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United,1.0
54.0,Private,302734.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,210524.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,220119.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
31.0,Private,344764.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,39.0,United-States,1.0
34.0,Private,2675.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
64.0,Self-emp-not-inc,181212.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,271440.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,104531.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,363714.0,Some-college,10.0,Divorced,Exec,Not-in-family,White,Female,0.0,0.0,15.0,United-States,1.0
40.0,Local-gov,105680.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,171540.0,Bachelors,13.0,Married-c,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
45.0,Private,170107.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,152572.0,Some-college,10.0,Married-,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
42.0,Private,183936.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,183811.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,Private,1347.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Federal-gov,173786.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,93636.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United,1.0
45.0,Private,124943.0,HS-grad,9.0,Married-civ-,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,281625.0,HS-grad,9.0,Married-civ-spouse,Exec,Wife,White,Female,0.0,0.0,38.0,United-States,1.0
43.0,Private,91511.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Local-gov,183678.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
67.0,Self-emp-inc,120131.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
38.0,Private,216919.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,154482.0,Some-college,10.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,State-gov,133885.0,Bachelors,13.0,Married,Prof-specialty,Husband,White,Male,0.0,0.0,43.0,United-States,1.0
31.0,Private,115067.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-,1.0
43.0,Private,281531.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,35.0,United-States,1.0
33.0,Private,176963.0,10th,6.0,Married-civ-spouse,Transport,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,241253.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,State-gov,226855.0,Doctorate,16.0,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
45.0,Private,103360.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,160131.0,HS-grad,9.0,Married-civ-sp,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Cuba,1.0
51.0,Private,146693.0,B,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Local-gov,232393.0,Masters,14.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,132465.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
37.0,Private,111128.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,42.0,United-States,1.0
39.0,Private,187789.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Local-gov,165096.0,Doctorate,16.0,Divorced,Prof-specialty,Un,White,Male,0.0,0.0,40.0,United-States,1.0
23.0,Private,106962.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
56.0,Private,99146.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Private,103038.0,Some,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,102958.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
50.0,Local-gov,161938.0,Masters,14.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,239310.0,Bachelors,13.0,Married-,Adm-clerical,Husband,White,Male,0.0,0.0,25.0,United-States,1.0
31.0,Self-emp-not-inc,99146.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,119177.0,Bachelors,13.0,Widowed,Sales,Unmarried,White,Male,0.0,0.0,60.0,United-States,1.0
44.0,Private,2869.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
38.0,Local-gov,205883.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,181398.0,HS-grad,9.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,204575.0,Masters,14.0,Married-civ-spouse,Prof-,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,158634.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,50.0,United-States,1.0
54.0,Private,119977.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688.0,0.0,35.0,United-States,1.0
37.0,Private,232888.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1.0
38.0,Private,47819.0,HS-grad,9.0,Never-married,Craft,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,296713.0,Bachelors,13.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,3.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,1.0
41.0,Private,183771.0,Bachelors,13.0,Married,Prof-specialty,Husband,White,Male,7298.0,0.0,50.0,United-States,1.0
58.0,Private,161396.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,43958.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,40.0,United-States,1.0
48.0,Private,108415.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
45.0,Private,179637.0,Masters,14.0,Married-civ,Exec-managerial,Husband,White,Male,7298.0,0.0,40.0,United-States,1.0
47.0,Private,154964.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,182953.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-,1.0
58.0,Private,173469.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
58.0,Private,2.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
36.0,Private,247717.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
43.0,Private,8.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
26.0,Self,183325.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,121532.0,HS-grad,9.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,263095.0,Assoc-acdm,12.0,Married-,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,111499.0,Assoc-,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,171091.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,203937.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,220879.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
45.0,Private,172026.0,Assoc-voc,11.0,Married-c,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,343624.0,Some-college,10.0,Married-civ-spouse,Ad,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
50.0,Private,236561.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
47.0,Private,132816.0,Masters,14.0,Married-civ-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,183587.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
60.0,Private,86496.0,HS-,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
26.0,Local-gov,182415.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,16.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,8.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,35.0,United-States,1.0
48.0,Private,232394.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
50.0,Private,271271.0,Bachelors,13.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
60.0,Private,172062.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
53.0,Private,282909.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United,1.0
59.0,Private,124487.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
60.0,Private,227868.0,Masters,14.0,Divor,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
33.0,Private,172672.0,Some-college,10.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,102618.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United,1.0
48.0,Local-gov,185601.0,HS-grad,9.0,Married,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
25.0,Private,227852.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,48.0,United-States,1.0
45.0,Private,163498.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,132697.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,1902.0,45.0,United-States,1.0
50.0,Private,173835.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,205874.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
51.0,Private,123440.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,1.0
49.0,Private,119569.0,HS-,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,58886.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,8.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
52.0,Private,115526.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,185418.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United,1.0
46.0,Private,183397.0,Some-college,10.0,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,1.0
65.0,Private,157743.0,HS-grad,9.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
29.0,Private,134066.0,Some-college,10.0,Married-civ-spouse,Ad,Wife,White,Female,0.0,0.0,65.0,United-States,1.0
39.0,Private,393638.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,1.0
52.0,Private,155489.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United,1.0
41.0,Private,45414.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
34.0,Private,269437.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,229711.0,HS-grad,9.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,165786.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,133871.0,Some-college,10.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,123486.0,Assoc-acdm,12.0,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,116666.0,HS,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,51876.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,Black,Male,4934.0,0.0,42.0,United-States,1.0
40.0,Self-emp-inc,341267.0,HS-grad,9.0,Married-,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
41.0,Local-gov,181553.0,Masters,14.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
52.0,Private,221161.0,Some-college,10.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,109840.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Private,147069.0,Bachelors,13.0,Married-c,Prof-specialty,Wife,White,Female,0.0,0.0,55.0,United-States,1.0
41.0,Private,182718.0,Some-college,10.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
51.0,Private,167637.0,Masters,14.0,Married-civ-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,176135.0,HS-grad,9.0,Never-married,Adm-clerical,Not-,White,Male,0.0,0.0,60.0,United-States,1.0
52.0,Private,154159.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,State-gov,125000.0,Masters,14.0,Never-married,Exec,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
33.0,Private,252963.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,45.0,United-States,1.0
40.0,Private,203828.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,35.0,United-States,1.0
36.0,Private,206626.0,Doctorate,16.0,Married-civ,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
36.0,Private,122072.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Private,346938.0,HS-grad,9.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,United-States,1.0
32.0,Private,252926.0,Bachelors,13.0,Never-married,Prof,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,229739.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,281581.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,119841.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Female,4934.0,0.0,40.0,United-States,1.0
43.0,Private,45464.0,Masters,14.0,Married-civ-spouse,Exec-,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,110643.0,Bachelors,13.0,Married-civ,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
36.0,Private,202734.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
27.0,Private,176689.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Canada,1.0
56.0,Federal-gov,155489.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,48.0,United-States,1.0
32.0,Private,79622.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
45.0,Private,184675.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,40.0,United-States,1.0
44.0,Private,3103.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,74895.0,Masters,14.0,Married-civ-spouse,Prof-,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,243962.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
53.0,Private,1255.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
59.0,Private,378715.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
57.0,Private,103413.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
31.0,State-gov,232566.0,Doctorate,16.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,60.0,United-States,1.0
40.0,Private,152838.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,142816.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
44.0,Private,210511.0,Masters,14.0,Married-civ-spouse,Exec-,Husband,White,Male,0.0,0.0,99.0,United-States,1.0
44.0,Private,151437.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Local,115065.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Iran,1.0
28.0,Private,101554.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,165596.0,Some-college,10.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
29.0,Private,36237.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United,1.0
39.0,Private,132029.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Canada,1.0
49.0,Private,122586.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,2737.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,167486.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
50.0,Local-gov,235863.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,15024.0,0.0,40.0,United-States,1.0
47.0,Self-emp-inc,171346.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,134548.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,183382.0,Some-college,10.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,167482.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,99999.0,0.0,40.0,United-States,1.0
36.0,Private,23.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,183525.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,214824.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
42.0,Private,119177.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,203822.0,Prof-school,15.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
34.0,Local-gov,120148.0,Masters,14.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Private,139671.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
32.0,Private,108311.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,160731.0,HS-,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,161182.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
